Timestamp,time(UTC),Tair,RH,G(h),Gb(n),Gd(h),IR(h),WS10m,WD10m,SP,dni,ghi,dhi,temp_air,wind_speed
2006-04-18 04:00:00+00:00,2011-04-18 04:00:00+00:00,12.41,100.0,0.0,0.0,0.0,314.28,2.25,108.0,99941.0,0.0,0.0,0.0,12.41,2.25
2006-04-18 05:00:00+00:00,2011-04-18 05:00:00+00:00,12.22,100.0,0.0,0.0,0.0,310.25,2.19,112.0,99935.0,0.0,0.0,0.0,12.22,2.19
2006-04-18 06:00:00+00:00,2011-04-18 06:00:00+00:00,13.7,91.85,11.0,0.0,11.0,311.47,1.73,125.0,99954.0,0.0,11.0,11.0,13.7,1.73
2006-04-18 07:00:00+00:00,2011-04-18 07:00:00+00:00,15.18,83.71,193.0,500.48,73.0,312.68,1.26,137.0,99974.0,500.48,193.0,73.0,15.18,1.26
2006-04-18 08:00:00+00:00,2011-04-18 08:00:00+00:00,16.66,75.56,243.0,109.05,197.0,313.9,0.8,149.0,99994.0,109.05,243.0,197.0,16.66,0.8
2006-04-18 09:00:00+00:00,2011-04-18 09:00:00+00:00,17.29,71.87,525.0,553.33,202.0,325.42,1.69,161.0,99958.0,553.33,525.0,202.0,17.29,1.69
2006-04-18 10:00:00+00:00,2011-04-18 10:00:00+00:00,17.93,68.19,596.0,398.89,311.0,336.93,2.57,173.0,99921.0,398.89,596.0,311.0,17.93,2.57
2006-04-18 11:00:00+00:00,2011-04-18 11:00:00+00:00,18.56,64.5,765.0,618.51,267.0,348.45,3.46,184.0,99885.0,618.51,765.0,267.0,18.56,3.46
2006-04-18 12:00:00+00:00,2011-04-18 12:00:00+00:00,18.51,63.44,794.0,575.58,305.0,355.42,3.31,188.0,99836.0,575.58,794.0,305.0,18.51,3.31
2006-04-18 13:00:00+00:00,2011-04-18 13:00:00+00:00,18.46,62.37,464.0,61.56,412.0,362.38,3.16,192.0,99787.0,61.56,464.0,412.0,18.46,3.16
2006-04-18 14:00:00+00:00,2011-04-18 14:00:00+00:00,18.41,61.31,767.0,670.13,237.0,369.35,3.01,195.0,99737.0,670.13,767.0,237.0,18.41,3.01
2006-04-18 15:00:00+00:00,2011-04-18 15:00:00+00:00,17.73,65.55,598.0,458.23,281.0,368.0,2.33,206.0,99711.0,458.23,598.0,281.0,17.73,2.33
2006-04-18 16:00:00+00:00,2011-04-18 16:00:00+00:00,17.05,69.78,530.0,694.76,145.0,366.65,1.65,218.0,99684.0,694.76,530.0,145.0,17.05,1.65
2006-04-18 17:00:00+00:00,2011-04-18 17:00:00+00:00,16.38,74.02,225.0,118.75,179.0,365.3,0.97,229.0,99658.0,118.75,225.0,179.0,16.38,0.97
2006-04-18 18:00:00+00:00,2011-04-18 18:00:00+00:00,15.63,80.27,63.0,4.93,62.0,362.87,0.99,218.0,99691.0,4.93,63.0,62.0,15.63,0.99
2006-04-18 19:00:00+00:00,2011-04-18 19:00:00+00:00,14.88,86.53,0.0,0.0,0.0,360.43,1.02,207.0,99724.0,0.0,0.0,0.0,14.88,1.02
2006-04-18 20:00:00+00:00,2011-04-18 20:00:00+00:00,14.13,92.78,0.0,0.0,0.0,358.0,1.05,196.0,99757.0,0.0,0.0,0.0,14.13,1.05
2006-04-18 21:00:00+00:00,2011-04-18 21:00:00+00:00,13.84,94.57,0.0,0.0,0.0,357.15,1.43,185.0,99708.0,0.0,0.0,0.0,13.84,1.43
2006-04-18 22:00:00+00:00,2011-04-18 22:00:00+00:00,13.56,96.37,0.0,0.0,0.0,356.3,1.82,174.0,99658.0,0.0,0.0,0.0,13.56,1.82
2006-04-18 23:00:00+00:00,2011-04-18 23:00:00+00:00,13.28,98.16,0.0,0.0,0.0,355.45,2.21,163.0,99609.0,0.0,0.0,0.0,13.28,2.21
2006-04-19 00:00:00+00:00,2011-04-19 00:00:00+00:00,13.03,98.54,0.0,0.0,0.0,354.82,2.04,160.0,99563.0,0.0,0.0,0.0,13.03,2.04
2006-04-19 01:00:00+00:00,2011-04-19 01:00:00+00:00,12.78,98.93,0.0,0.0,0.0,354.18,1.87,158.0,99517.0,0.0,0.0,0.0,12.78,1.87
2006-04-19 02:00:00+00:00,2011-04-19 02:00:00+00:00,12.53,99.31,0.0,0.0,0.0,353.55,1.7,155.0,99471.0,0.0,0.0,0.0,12.53,1.7
2006-04-19 03:00:00+00:00,2011-04-19 03:00:00+00:00,12.3,99.54,0.0,0.0,0.0,358.33,1.63,156.0,99434.0,0.0,0.0,0.0,12.3,1.63
2006-04-19 04:00:00+00:00,2011-04-19 04:00:00+00:00,12.08,99.77,0.0,0.0,0.0,363.12,1.56,156.0,99398.0,0.0,0.0,0.0,12.08,1.56
2006-04-19 05:00:00+00:00,2011-04-19 05:00:00+00:00,11.85,100.0,0.0,0.0,0.0,367.9,1.49,157.0,99362.0,0.0,0.0,0.0,11.85,1.49
2006-04-19 06:00:00+00:00,2011-04-19 06:00:00+00:00,13.0,100.0,15.0,36.48,13.0,369.25,2.39,157.0,99372.0,36.48,15.0,13.0,13.0,2.39
2006-04-19 07:00:00+00:00,2011-04-19 07:00:00+00:00,14.15,100.0,33.0,0.0,33.0,370.6,3.29,157.0,99382.0,0.0,33.0,33.0,14.15,3.29
2006-04-19 08:00:00+00:00,2011-04-19 08:00:00+00:00,15.31,100.0,47.0,0.0,47.0,371.95,4.19,157.0,99392.0,0.0,47.0,47.0,15.31,4.19
2006-04-19 09:00:00+00:00,2011-04-19 09:00:00+00:00,15.87,99.15,237.0,11.91,230.0,372.8,4.55,160.0,99368.0,11.91,237.0,230.0,15.87,4.55
2006-04-19 10:00:00+00:00,2011-04-19 10:00:00+00:00,16.43,98.3,111.0,0.0,111.0,373.65,4.91,163.0,99345.0,0.0,111.0,111.0,16.43,4.91
2006-04-19 11:00:00+00:00,2011-04-19 11:00:00+00:00,16.99,97.45,215.0,0.0,215.0,374.5,5.27,166.0,99322.0,0.0,215.0,215.0,16.99,5.27
2006-04-19 12:00:00+00:00,2011-04-19 12:00:00+00:00,16.83,97.01,104.0,0.0,104.0,373.93,4.95,172.0,99329.0,0.0,104.0,104.0,16.83,4.95
2006-04-19 13:00:00+00:00,2011-04-19 13:00:00+00:00,16.67,96.57,236.0,0.0,236.0,373.37,4.63,178.0,99336.0,0.0,236.0,236.0,16.67,4.63
2006-04-19 14:00:00+00:00,2011-04-19 14:00:00+00:00,16.51,96.13,287.0,2.52,285.0,372.8,4.32,184.0,99342.0,2.52,287.0,285.0,16.51,4.32
2006-04-19 15:00:00+00:00,2011-04-19 15:00:00+00:00,16.0,96.49,234.0,1.44,233.0,371.42,3.42,173.0,99339.0,1.44,234.0,233.0,16.0,3.42
2006-04-19 16:00:00+00:00,2011-04-19 16:00:00+00:00,15.49,96.86,94.0,0.0,94.0,370.03,2.51,161.0,99336.0,0.0,94.0,94.0,15.49,2.51
2006-04-19 17:00:00+00:00,2011-04-19 17:00:00+00:00,14.98,97.22,88.0,0.0,88.0,368.65,1.61,150.0,99332.0,0.0,88.0,88.0,14.98,1.61
2006-04-19 18:00:00+00:00,2011-04-19 18:00:00+00:00,14.31,97.91,54.0,0.0,54.0,369.95,1.56,134.0,99345.0,0.0,54.0,54.0,14.31,1.56
2006-04-19 19:00:00+00:00,2011-04-19 19:00:00+00:00,13.64,98.59,0.0,0.0,0.0,371.25,1.5,119.0,99359.0,0.0,0.0,0.0,13.64,1.5
2006-04-19 20:00:00+00:00,2011-04-19 20:00:00+00:00,12.97,99.28,0.0,0.0,0.0,372.55,1.45,103.0,99372.0,0.0,0.0,0.0,12.97,1.45
2006-04-19 21:00:00+00:00,2011-04-19 21:00:00+00:00,12.68,99.52,0.0,0.0,0.0,371.57,1.31,106.0,99359.0,0.0,0.0,0.0,12.68,1.31
2006-04-19 22:00:00+00:00,2011-04-19 22:00:00+00:00,12.39,99.76,0.0,0.0,0.0,370.58,1.16,109.0,99345.0,0.0,0.0,0.0,12.39,1.16
2006-04-19 23:00:00+00:00,2011-04-19 23:00:00+00:00,12.1,100.0,0.0,0.0,0.0,369.6,1.02,112.0,99332.0,0.0,0.0,0.0,12.1,1.02
2006-04-20 00:00:00+00:00,2011-04-20 00:00:00+00:00,12.0,100.0,0.0,0.0,0.0,363.92,0.94,104.0,99309.0,0.0,0.0,0.0,12.0,0.94
2006-04-20 01:00:00+00:00,2011-04-20 01:00:00+00:00,11.91,100.0,0.0,0.0,0.0,358.23,0.86,97.0,99286.0,0.0,0.0,0.0,11.91,0.86
2006-04-20 02:00:00+00:00,2011-04-20 02:00:00+00:00,11.82,100.0,0.0,0.0,0.0,352.55,0.77,89.0,99263.0,0.0,0.0,0.0,11.82,0.77
2006-04-20 03:00:00+00:00,2011-04-20 03:00:00+00:00,11.7,100.0,0.0,0.0,0.0,354.83,0.7,94.0,99240.0,0.0,0.0,0.0,11.7,0.7
2006-04-20 04:00:00+00:00,2011-04-20 04:00:00+00:00,11.58,100.0,0.0,0.0,0.0,357.12,0.63,98.0,99217.0,0.0,0.0,0.0,11.58,0.63
2006-04-20 05:00:00+00:00,2011-04-20 05:00:00+00:00,11.46,100.0,0.0,0.0,0.0,359.4,0.57,102.0,99194.0,0.0,0.0,0.0,11.46,0.57
2006-04-20 06:00:00+00:00,2011-04-20 06:00:00+00:00,12.78,97.53,29.0,201.39,17.0,361.9,0.82,118.0,99220.0,201.39,29.0,17.0,12.78,0.82
2006-04-20 07:00:00+00:00,2011-04-20 07:00:00+00:00,14.09,95.06,113.0,48.21,101.0,364.4,1.08,134.0,99247.0,48.21,113.0,101.0,14.09,1.08
2006-04-20 08:00:00+00:00,2011-04-20 08:00:00+00:00,15.41,92.59,266.0,148.7,202.0,366.9,1.34,150.0,99273.0,148.7,266.0,202.0,15.41,1.34
2006-04-20 09:00:00+00:00,2011-04-20 09:00:00+00:00,16.05,87.74,438.0,270.39,278.0,369.52,2.17,166.0,99286.0,270.39,438.0,278.0,16.05,2.17
2006-04-20 10:00:00+00:00,2011-04-20 10:00:00+00:00,16.69,82.89,342.0,29.09,321.0,372.13,3.0,182.0,99299.0,29.09,342.0,321.0,16.69,3.0
2006-04-20 11:00:00+00:00,2011-04-20 11:00:00+00:00,17.33,78.04,447.0,64.04,395.0,374.75,3.83,198.0,99313.0,64.04,447.0,395.0,17.33,3.83
2006-04-20 12:00:00+00:00,2011-04-20 12:00:00+00:00,17.21,79.92,122.0,0.0,122.0,375.17,3.5,209.0,99339.0,0.0,122.0,122.0,17.21,3.5
2006-04-20 13:00:00+00:00,2011-04-20 13:00:00+00:00,17.09,81.8,142.0,0.0,142.0,375.58,3.17,220.0,99365.0,0.0,142.0,142.0,17.09,3.17
2006-04-20 14:00:00+00:00,2011-04-20 14:00:00+00:00,16.97,83.68,524.0,149.37,405.0,376.0,2.84,231.0,99392.0,149.37,524.0,405.0,16.97,2.84
2006-04-20 15:00:00+00:00,2011-04-20 15:00:00+00:00,16.39,86.0,555.0,338.36,319.0,366.13,2.69,236.0,99408.0,338.36,555.0,319.0,16.39,2.69
2006-04-20 16:00:00+00:00,2011-04-20 16:00:00+00:00,15.82,88.32,322.0,94.66,269.0,356.27,2.54,241.0,99424.0,94.66,322.0,269.0,15.82,2.54
2006-04-20 17:00:00+00:00,2011-04-20 17:00:00+00:00,15.25,90.64,191.0,50.85,171.0,346.4,2.39,247.0,99441.0,50.85,191.0,171.0,15.25,2.39
2006-04-20 18:00:00+00:00,2011-04-20 18:00:00+00:00,14.56,93.61,27.0,0.0,27.0,335.35,2.19,219.0,99474.0,0.0,27.0,27.0,14.56,2.19
2006-04-20 19:00:00+00:00,2011-04-20 19:00:00+00:00,13.87,96.59,0.0,0.0,0.0,324.3,1.99,192.0,99507.0,0.0,0.0,0.0,13.87,1.99
2006-04-20 20:00:00+00:00,2011-04-20 20:00:00+00:00,13.19,99.56,0.0,0.0,0.0,313.25,1.79,164.0,99540.0,0.0,0.0,0.0,13.19,1.79
2006-04-20 21:00:00+00:00,2011-04-20 21:00:00+00:00,12.89,99.71,0.0,0.0,0.0,305.07,1.44,145.0,99536.0,0.0,0.0,0.0,12.89,1.44
2006-04-20 22:00:00+00:00,2011-04-20 22:00:00+00:00,12.6,99.85,0.0,0.0,0.0,296.88,1.09,127.0,99533.0,0.0,0.0,0.0,12.6,1.09
2006-04-20 23:00:00+00:00,2011-04-20 23:00:00+00:00,12.31,100.0,0.0,0.0,0.0,288.7,0.73,108.0,99530.0,0.0,0.0,0.0,12.31,0.73
2006-04-21 00:00:00+00:00,2011-04-21 00:00:00+00:00,12.07,100.0,0.0,0.0,0.0,292.53,0.93,96.0,99513.0,0.0,0.0,0.0,12.07,0.93
2006-04-21 01:00:00+00:00,2011-04-21 01:00:00+00:00,11.83,100.0,0.0,0.0,0.0,296.37,1.13,84.0,99497.0,0.0,0.0,0.0,11.83,1.13
2006-04-21 02:00:00+00:00,2011-04-21 02:00:00+00:00,11.6,100.0,0.0,0.0,0.0,300.2,1.32,72.0,99480.0,0.0,0.0,0.0,11.6,1.32
2006-04-21 03:00:00+00:00,2011-04-21 03:00:00+00:00,11.35,100.0,0.0,0.0,0.0,311.4,1.56,75.0,99451.0,0.0,0.0,0.0,11.35,1.56
2006-04-21 04:00:00+00:00,2011-04-21 04:00:00+00:00,11.11,100.0,0.0,0.0,0.0,322.6,1.8,77.0,99421.0,0.0,0.0,0.0,11.11,1.8
2006-04-21 05:00:00+00:00,2011-04-21 05:00:00+00:00,10.86,100.0,0.0,0.0,0.0,333.8,2.04,80.0,99392.0,0.0,0.0,0.0,10.86,2.04
2006-04-21 06:00:00+00:00,2011-04-21 06:00:00+00:00,12.39,99.64,32.0,217.77,18.0,340.07,1.7,84.0,99395.0,217.77,32.0,18.0,12.39,1.7
2006-04-21 07:00:00+00:00,2011-04-21 07:00:00+00:00,13.92,99.27,195.0,422.32,88.0,346.33,1.35,89.0,99398.0,422.32,195.0,88.0,13.92,1.35
2006-04-21 08:00:00+00:00,2011-04-21 08:00:00+00:00,15.46,98.91,265.0,138.06,205.0,352.6,1.01,93.0,99401.0,138.06,265.0,205.0,15.46,1.01
2006-04-21 09:00:00+00:00,2011-04-21 09:00:00+00:00,16.24,93.7,324.0,70.51,282.0,355.12,1.43,101.0,99345.0,70.51,324.0,282.0,16.24,1.43
2006-04-21 10:00:00+00:00,2011-04-21 10:00:00+00:00,17.03,88.48,262.0,2.76,260.0,357.63,1.84,109.0,99289.0,2.76,262.0,260.0,17.03,1.84
2006-04-21 11:00:00+00:00,2011-04-21 11:00:00+00:00,17.82,83.27,403.0,34.34,375.0,360.15,2.26,116.0,99234.0,34.34,403.0,375.0,17.82,2.26
2006-04-21 12:00:00+00:00,2011-04-21 12:00:00+00:00,17.86,82.27,309.0,2.33,307.0,358.6,2.08,128.0,99197.0,2.33,309.0,307.0,17.86,2.08
2006-04-21 13:00:00+00:00,2011-04-21 13:00:00+00:00,17.89,81.26,573.0,158.14,438.0,357.05,1.9,139.0,99161.0,158.14,573.0,438.0,17.89,1.9
2006-04-21 14:00:00+00:00,2011-04-21 14:00:00+00:00,17.93,80.26,75.0,0.0,75.0,355.5,1.72,150.0,99125.0,0.0,75.0,75.0,17.93,1.72
2006-04-21 15:00:00+00:00,2011-04-21 15:00:00+00:00,17.4,82.47,286.0,11.42,278.0,352.97,1.82,152.0,99099.0,11.42,286.0,278.0,17.4,1.82
2006-04-21 16:00:00+00:00,2011-04-21 16:00:00+00:00,16.87,84.67,333.0,108.4,272.0,350.43,1.91,153.0,99072.0,108.4,333.0,272.0,16.87,1.91
2006-04-21 17:00:00+00:00,2011-04-21 17:00:00+00:00,16.35,86.88,219.0,93.37,182.0,347.9,2.0,155.0,99046.0,93.37,219.0,182.0,16.35,2.0
2006-04-21 18:00:00+00:00,2011-04-21 18:00:00+00:00,15.6,91.25,46.0,0.0,46.0,340.65,1.49,146.0,99066.0,0.0,46.0,46.0,15.6,1.49
2006-04-21 19:00:00+00:00,2011-04-21 19:00:00+00:00,14.85,95.63,0.0,0.0,0.0,333.4,0.97,137.0,99085.0,0.0,0.0,0.0,14.85,0.97
2006-04-21 20:00:00+00:00,2011-04-21 20:00:00+00:00,14.1,100.0,0.0,0.0,0.0,326.15,0.46,128.0,99105.0,0.0,0.0,0.0,14.1,0.46
2006-04-21 21:00:00+00:00,2011-04-21 21:00:00+00:00,13.7,100.0,0.0,0.0,0.0,323.38,0.54,137.0,99085.0,0.0,0.0,0.0,13.7,0.54
2006-04-21 22:00:00+00:00,2011-04-21 22:00:00+00:00,13.3,100.0,0.0,0.0,0.0,320.62,0.62,146.0,99066.0,0.0,0.0,0.0,13.3,0.62
2006-04-21 23:00:00+00:00,2011-04-21 23:00:00+00:00,12.91,100.0,0.0,0.0,0.0,317.85,0.7,154.0,99046.0,0.0,0.0,0.0,12.91,0.7
2006-04-22 00:00:00+00:00,2011-04-22 00:00:00+00:00,12.6,100.0,0.0,0.0,0.0,320.02,0.68,153.0,99033.0,0.0,0.0,0.0,12.6,0.68
2006-04-22 01:00:00+00:00,2011-04-22 01:00:00+00:00,12.3,100.0,0.0,0.0,0.0,322.18,0.66,151.0,99020.0,0.0,0.0,0.0,12.3,0.66
2006-04-22 02:00:00+00:00,2011-04-22 02:00:00+00:00,12.0,100.0,0.0,0.0,0.0,324.35,0.63,149.0,99006.0,0.0,0.0,0.0,12.0,0.63
2006-04-22 03:00:00+00:00,2011-04-22 03:00:00+00:00,11.73,100.0,0.0,0.0,0.0,324.25,0.81,150.0,98997.0,0.0,0.0,0.0,11.73,0.81
2006-04-22 04:00:00+00:00,2011-04-22 04:00:00+00:00,11.47,100.0,0.0,0.0,0.0,324.15,0.98,151.0,98987.0,0.0,0.0,0.0,11.47,0.98
2006-04-22 05:00:00+00:00,2011-04-22 05:00:00+00:00,11.2,100.0,0.0,0.0,0.0,324.05,1.16,152.0,98977.0,0.0,0.0,0.0,11.2,1.16
2006-04-22 06:00:00+00:00,2011-04-22 06:00:00+00:00,12.4,99.24,3.0,0.0,3.0,323.48,1.69,162.0,99000.0,0.0,3.0,3.0,12.4,1.69
2006-04-22 07:00:00+00:00,2011-04-22 07:00:00+00:00,13.6,98.49,89.0,7.76,87.0,322.92,2.22,173.0,99023.0,7.76,89.0,87.0,13.6,2.22
2006-04-22 08:00:00+00:00,2011-04-22 08:00:00+00:00,14.8,97.73,61.0,0.0,61.0,322.35,2.74,183.0,99046.0,0.0,61.0,61.0,14.8,2.74
2006-04-22 09:00:00+00:00,2011-04-22 09:00:00+00:00,15.23,97.32,112.0,0.0,112.0,327.43,3.4,194.0,99059.0,0.0,112.0,112.0,15.23,3.4
2006-04-22 10:00:00+00:00,2011-04-22 10:00:00+00:00,15.67,96.92,166.0,0.0,166.0,332.52,4.06,204.0,99072.0,0.0,166.0,166.0,15.67,4.06
2006-04-22 11:00:00+00:00,2011-04-22 11:00:00+00:00,16.11,96.51,181.0,0.0,181.0,337.6,4.72,215.0,99085.0,0.0,181.0,181.0,16.11,4.72
2006-04-22 12:00:00+00:00,2011-04-22 12:00:00+00:00,15.98,95.54,221.0,0.0,221.0,343.45,4.38,230.0,99072.0,0.0,221.0,221.0,15.98,4.38
2006-04-22 13:00:00+00:00,2011-04-22 13:00:00+00:00,15.85,94.58,234.0,0.0,234.0,349.3,4.05,245.0,99059.0,0.0,234.0,234.0,15.85,4.05
2006-04-22 14:00:00+00:00,2011-04-22 14:00:00+00:00,15.73,93.61,113.0,0.0,113.0,355.15,3.71,261.0,99046.0,0.0,113.0,113.0,15.73,3.71
2006-04-22 15:00:00+00:00,2011-04-22 15:00:00+00:00,15.26,95.74,268.0,5.69,264.0,350.4,2.84,276.0,99076.0,5.69,268.0,264.0,15.26,2.84
2006-04-22 16:00:00+00:00,2011-04-22 16:00:00+00:00,14.79,97.87,320.0,86.64,271.0,345.65,1.97,291.0,99105.0,86.64,320.0,271.0,14.79,1.97
2006-04-22 17:00:00+00:00,2011-04-22 17:00:00+00:00,14.32,100.0,249.0,157.81,186.0,340.9,1.1,306.0,99135.0,157.81,249.0,186.0,14.32,1.1
2006-04-22 18:00:00+00:00,2011-04-22 18:00:00+00:00,13.67,100.0,81.0,18.57,77.0,338.28,0.99,317.0,99207.0,18.57,81.0,77.0,13.67,0.99
2006-04-22 19:00:00+00:00,2011-04-22 19:00:00+00:00,13.02,100.0,0.0,0.0,0.0,335.67,0.88,328.0,99280.0,0.0,0.0,0.0,13.02,0.88
2006-04-22 20:00:00+00:00,2011-04-22 20:00:00+00:00,12.37,100.0,0.0,0.0,0.0,333.05,0.77,339.0,99352.0,0.0,0.0,0.0,12.37,0.77
2006-04-22 21:00:00+00:00,2011-04-22 21:00:00+00:00,12.12,100.0,0.0,0.0,0.0,329.82,0.86,344.0,99382.0,0.0,0.0,0.0,12.12,0.86
2006-04-22 22:00:00+00:00,2011-04-22 22:00:00+00:00,11.87,100.0,0.0,0.0,0.0,326.58,0.96,348.0,99411.0,0.0,0.0,0.0,11.87,0.96
2006-04-22 23:00:00+00:00,2011-04-22 23:00:00+00:00,11.62,100.0,0.0,0.0,0.0,323.35,1.05,353.0,99441.0,0.0,0.0,0.0,11.62,1.05
2006-04-23 00:00:00+00:00,2011-04-23 00:00:00+00:00,11.44,100.0,0.0,0.0,0.0,323.32,1.01,350.0,99438.0,0.0,0.0,0.0,11.44,1.01
2006-04-23 01:00:00+00:00,2011-04-23 01:00:00+00:00,11.26,100.0,0.0,0.0,0.0,323.28,0.97,348.0,99434.0,0.0,0.0,0.0,11.26,0.97
2006-04-23 02:00:00+00:00,2011-04-23 02:00:00+00:00,11.08,100.0,0.0,0.0,0.0,323.25,0.94,346.0,99431.0,0.0,0.0,0.0,11.08,0.94
2006-04-23 03:00:00+00:00,2011-04-23 03:00:00+00:00,10.97,100.0,0.0,0.0,0.0,327.05,1.22,351.0,99454.0,0.0,0.0,0.0,10.97,1.22
2006-04-23 04:00:00+00:00,2011-04-23 04:00:00+00:00,10.87,100.0,0.0,0.0,0.0,330.85,1.5,356.0,99477.0,0.0,0.0,0.0,10.87,1.5
2006-04-23 05:00:00+00:00,2011-04-23 05:00:00+00:00,10.76,100.0,0.0,0.0,0.0,334.65,1.78,2.0,99500.0,0.0,0.0,0.0,10.76,1.78
2006-04-23 06:00:00+00:00,2011-04-23 06:00:00+00:00,12.07,100.0,7.0,0.0,7.0,343.65,2.06,8.0,99553.0,0.0,7.0,7.0,12.07,2.06
2006-04-23 07:00:00+00:00,2011-04-23 07:00:00+00:00,13.38,100.0,19.0,0.0,19.0,352.65,2.34,15.0,99605.0,0.0,19.0,19.0,13.38,2.34
2006-04-23 08:00:00+00:00,2011-04-23 08:00:00+00:00,14.69,100.0,76.0,0.0,76.0,361.65,2.62,22.0,99658.0,0.0,76.0,76.0,14.69,2.62
2006-04-23 09:00:00+00:00,2011-04-23 09:00:00+00:00,15.49,95.61,73.0,0.0,73.0,362.9,2.36,21.0,99668.0,0.0,73.0,73.0,15.49,2.36
2006-04-23 10:00:00+00:00,2011-04-23 10:00:00+00:00,16.3,91.22,154.0,0.0,154.0,364.15,2.1,20.0,99678.0,0.0,154.0,154.0,16.3,2.1
2006-04-23 11:00:00+00:00,2011-04-23 11:00:00+00:00,17.11,86.83,149.0,0.0,149.0,365.4,1.83,19.0,99688.0,0.0,149.0,149.0,17.11,1.83
2006-04-23 12:00:00+00:00,2011-04-23 12:00:00+00:00,17.31,83.37,376.0,13.87,364.0,362.1,2.39,19.0,99668.0,13.87,376.0,364.0,17.31,2.39
2006-04-23 13:00:00+00:00,2011-04-23 13:00:00+00:00,17.51,79.91,637.0,239.72,431.0,358.8,2.94,19.0,99648.0,239.72,637.0,431.0,17.51,2.94
2006-04-23 14:00:00+00:00,2011-04-23 14:00:00+00:00,17.72,76.45,739.0,551.56,295.0,355.5,3.49,19.0,99629.0,551.56,739.0,295.0,17.72,3.49
2006-04-23 15:00:00+00:00,2011-04-23 15:00:00+00:00,17.25,79.26,630.0,517.2,265.0,353.42,4.08,16.0,99671.0,517.2,630.0,265.0,17.25,4.08
2006-04-23 16:00:00+00:00,2011-04-23 16:00:00+00:00,16.78,82.08,563.0,784.79,117.0,351.33,4.68,14.0,99714.0,784.79,563.0,117.0,16.78,4.68
2006-04-23 17:00:00+00:00,2011-04-23 17:00:00+00:00,16.32,84.89,345.0,527.21,133.0,349.25,5.27,11.0,99757.0,527.21,345.0,133.0,16.32,5.27
2006-04-23 18:00:00+00:00,2011-04-23 18:00:00+00:00,15.56,89.93,76.0,13.73,73.0,336.95,4.79,13.0,99846.0,13.73,76.0,73.0,15.56,4.79
2006-04-23 19:00:00+00:00,2011-04-23 19:00:00+00:00,14.8,94.96,0.0,0.0,0.0,324.65,4.3,15.0,99935.0,0.0,0.0,0.0,14.8,4.3
2006-04-23 20:00:00+00:00,2011-04-23 20:00:00+00:00,14.05,100.0,0.0,0.0,0.0,312.35,3.82,16.0,100024.0,0.0,0.0,0.0,14.05,3.82
2006-04-23 21:00:00+00:00,2011-04-23 21:00:00+00:00,13.58,100.0,0.0,0.0,0.0,303.3,3.51,21.0,100063.0,0.0,0.0,0.0,13.58,3.51
2006-04-23 22:00:00+00:00,2011-04-23 22:00:00+00:00,13.12,100.0,0.0,0.0,0.0,294.25,3.2,26.0,100103.0,0.0,0.0,0.0,13.12,3.2
2006-04-23 23:00:00+00:00,2011-04-23 23:00:00+00:00,12.66,100.0,0.0,0.0,0.0,285.2,2.88,31.0,100142.0,0.0,0.0,0.0,12.66,2.88
2006-04-24 00:00:00+00:00,2011-04-24 00:00:00+00:00,12.36,100.0,0.0,0.0,0.0,287.55,2.9,34.0,100139.0,0.0,0.0,0.0,12.36,2.9
2006-04-24 01:00:00+00:00,2011-04-24 01:00:00+00:00,12.06,100.0,0.0,0.0,0.0,289.9,2.92,37.0,100135.0,0.0,0.0,0.0,12.06,2.92
2006-04-24 02:00:00+00:00,2011-04-24 02:00:00+00:00,11.77,100.0,0.0,0.0,0.0,292.25,2.94,40.0,100132.0,0.0,0.0,0.0,11.77,2.94
2006-04-24 03:00:00+00:00,2011-04-24 03:00:00+00:00,11.56,100.0,0.0,0.0,0.0,291.05,2.91,41.0,100168.0,0.0,0.0,0.0,11.56,2.91
2006-04-24 04:00:00+00:00,2011-04-24 04:00:00+00:00,11.36,100.0,0.0,0.0,0.0,289.85,2.88,42.0,100205.0,0.0,0.0,0.0,11.36,2.88
2006-04-24 05:00:00+00:00,2011-04-24 05:00:00+00:00,11.15,100.0,0.0,0.0,0.0,288.65,2.86,43.0,100241.0,0.0,0.0,0.0,11.15,2.86
2006-04-24 06:00:00+00:00,2011-04-24 06:00:00+00:00,12.56,93.91,43.0,256.48,23.0,290.77,3.87,46.0,100293.0,256.48,43.0,23.0,12.56,3.87
2006-04-24 07:00:00+00:00,2011-04-24 07:00:00+00:00,13.97,87.83,225.0,570.75,73.0,292.88,4.88,49.0,100346.0,570.75,225.0,73.0,13.97,4.88
2006-04-24 08:00:00+00:00,2011-04-24 08:00:00+00:00,15.39,81.74,427.0,740.97,96.0,295.0,5.89,52.0,100399.0,740.97,427.0,96.0,15.39,5.89
2006-04-24 09:00:00+00:00,2011-04-24 09:00:00+00:00,16.43,76.47,615.0,835.44,108.0,306.28,5.71,50.0,100369.0,835.44,615.0,108.0,16.43,5.71
2006-04-24 10:00:00+00:00,2011-04-24 10:00:00+00:00,17.47,71.19,762.0,860.2,129.0,317.57,5.52,48.0,100340.0,860.2,762.0,129.0,17.47,5.52
2006-04-24 11:00:00+00:00,2011-04-24 11:00:00+00:00,18.51,65.92,889.0,961.28,96.0,328.85,5.34,47.0,100310.0,961.28,889.0,96.0,18.51,5.34
2006-04-24 12:00:00+00:00,2011-04-24 12:00:00+00:00,18.68,65.87,928.0,923.97,126.0,335.15,5.89,42.0,100290.0,923.97,928.0,126.0,18.68,5.89
